,CaseID,ActivityID,CompleteTimestamp,case_spend_area_text
34192,8359,2,17.10.2018-17:38:00,7
34193,8359,3,18.10.2018-09:51:00,7
34194,8359,4,08.11.2018-16:44:00,7
34195,8360,1,11.01.2018-14:07:00,10
34196,8360,2,26.01.2018-16:53:00,10
34197,8361,1,12.06.2018-11:47:00,10
34198,8361,2,26.06.2018-15:02:00,10
34199,8361,10,04.07.2018-09:54:00,10
34200,8361,4,04.10.2018-16:48:00,10
34201,8362,1,26.07.2018-15:52:00,11
34202,8362,2,14.08.2018-19:41:00,11
34203,8363,1,03.07.2018-11:46:00,7
34204,8363,2,06.07.2018-07:34:00,7
34205,8363,3,12.09.2018-17:38:00,7
34206,8363,10,06.12.2018-12:18:00,7
34207,8363,4,07.12.2018-09:06:00,7
34208,8364,28,26.10.2018-00:00:00,7
34209,8364,1,26.10.2018-07:24:00,7
34210,8364,2,30.10.2018-07:24:00,7
34211,8364,3,08.11.2018-16:34:00,7
34212,8364,4,15.11.2018-15:34:00,7
34213,8365,1,19.09.2018-13:28:00,10
34214,8365,2,04.10.2018-18:15:00,10
34215,8365,3,09.10.2018-13:14:00,10
34216,8366,1,08.02.2018-10:55:00,10
34217,8366,21,08.02.2018-12:54:00,10
34218,8366,2,14.02.2018-12:31:00,10
34219,8366,3,07.03.2018-10:07:00,10
34220,8366,4,29.03.2018-15:09:00,10
34221,8367,1,08.03.2018-17:05:00,9
34222,8367,2,09.03.2018-08:31:00,9
34223,8367,3,10.04.2018-14:58:00,9
34224,8367,4,12.04.2018-14:08:00,9
34225,8368,1,23.05.2018-14:59:00,10
34226,8368,3,20.07.2018-09:51:00,10
34227,8368,4,30.08.2018-15:39:00,10
34228,8369,28,05.10.2018-00:00:00,7
34229,8369,1,05.10.2018-09:42:00,7
34230,8369,4,07.12.2018-09:06:00,7
34231,8370,28,13.12.2018-00:00:00,7
34232,8370,1,13.12.2018-08:14:00,7
34233,8370,2,14.12.2018-17:30:00,7
34234,8370,3,31.12.2018-13:17:00,7
34235,8371,1,07.12.2018-14:15:00,7
34236,8371,16,07.12.2018-14:29:00,7
34237,8372,1,12.07.2018-14:28:00,14
34238,8372,2,26.07.2018-10:00:00,14
34239,8372,3,04.09.2018-13:35:00,14
34240,8372,4,28.09.2018-10:26:00,14
34241,8373,1,25.01.2018-16:58:00,10
34242,8373,2,02.02.2018-10:06:00,10
34243,8373,3,14.03.2018-14:25:00,10
34244,8373,4,26.04.2018-11:16:00,10
34245,8374,1,01.05.2018-09:44:00,10
34246,8374,21,01.05.2018-10:03:00,10
34247,8374,2,03.05.2018-16:17:00,10
34248,8374,3,04.05.2018-17:06:00,10
34249,8374,4,09.08.2018-14:29:00,10
34250,8375,1,07.02.2018-15:52:00,10
34251,8375,2,22.02.2018-13:06:00,10
34252,8375,3,10.03.2018-10:07:00,10
34253,8375,4,05.04.2018-15:50:00,10
34254,8376,1,26.01.2018-15:11:00,10
34255,8376,2,05.02.2018-13:00:00,10
34256,8376,3,10.02.2018-07:51:00,10
34257,8376,4,29.03.2018-15:08:00,10
34258,8377,1,18.12.2018-11:12:00,11
34259,8378,28,07.11.2018-00:00:00,11
34260,8378,1,07.11.2018-13:43:00,11
34261,8378,2,20.11.2018-15:50:00,11
34262,8378,3,08.01.2019-10:58:00,11
34263,8378,10,14.01.2019-09:13:00,11
34264,8379,1,09.03.2018-10:29:00,10
34265,8379,2,20.03.2018-07:44:00,10
34266,8379,3,21.03.2018-10:49:00,10
34267,8379,4,24.05.2018-13:34:00,10
34268,8380,1,19.01.2018-13:14:00,9
34269,8380,3,02.02.2018-13:10:00,9
34270,8380,4,22.02.2018-16:18:00,9
34271,8381,1,30.08.2018-08:23:00,7
34272,8381,2,03.09.2018-07:09:00,7
34273,8381,3,12.09.2018-15:05:00,7
34274,8381,4,18.10.2018-15:31:00,7
34275,8382,1,01.10.2018-18:11:00,10
34276,8382,2,16.10.2018-15:44:00,10
34277,8382,3,14.11.2018-11:05:00,10
34278,8382,10,20.11.2018-07:33:00,10
34279,8383,1,03.10.2018-15:37:00,11
34280,8383,2,18.10.2018-09:41:00,11
34281,8383,3,25.10.2018-08:59:00,11
34282,8384,1,18.04.2018-08:35:00,7
34283,8384,16,18.04.2018-09:30:00,7
34284,8385,1,15.10.2018-14:40:00,10
34285,8385,21,15.10.2018-15:49:00,10
34286,8385,16,16.10.2018-20:24:00,10
34287,8386,1,19.02.2018-18:59:00,6
34288,8386,2,17.03.2018-02:27:00,6
34289,8386,3,22.03.2018-13:06:00,6
34290,8386,4,26.04.2018-11:15:00,6
34291,8387,1,28.02.2018-09:19:00,9
34292,8387,2,20.03.2018-12:21:00,9
34293,8387,2,21.03.2018-06:34:00,9
34294,8387,3,23.03.2018-12:18:00,9
34295,8387,4,26.04.2018-11:12:00,9
34296,8388,1,07.05.2018-07:39:00,7
34297,8388,2,11.05.2018-09:34:00,7
34298,8388,3,15.05.2018-17:29:00,7
34299,8388,4,31.05.2018-12:33:00,7
34300,8389,1,18.06.2018-08:55:00,7
34301,8389,2,22.06.2018-09:54:00,7
34302,8389,3,26.06.2018-12:11:00,7
34303,8389,4,09.08.2018-14:28:00,7
34304,8390,21,20.04.2018-09:45:00,10
34305,8390,16,23.04.2018-20:04:00,10
34306,8391,1,11.01.2018-07:59:00,7
34307,8391,3,12.01.2018-14:15:00,7
34308,8391,2,12.01.2018-17:33:00,7
34309,8391,4,22.02.2018-16:15:00,7
34310,8392,1,20.11.2018-23:17:00,10
34311,8392,2,17.01.2019-15:07:00,10
34312,8393,21,25.05.2018-10:15:00,10
34313,8393,2,29.05.2018-11:26:00,10
34314,8393,3,30.05.2018-12:21:00,10
34315,8393,4,26.07.2018-18:07:00,10
34316,8394,1,29.08.2018-11:38:00,10
34317,8394,2,12.09.2018-19:53:00,10
34318,8394,3,14.09.2018-08:06:00,10
34319,8394,4,10.01.2019-15:42:00,10
34320,8395,1,24.07.2018-15:40:00,11
34321,8395,2,31.08.2018-08:33:00,11
34322,8395,3,10.10.2018-16:42:00,11
34323,8395,4,08.11.2018-16:44:00,11
34324,8396,1,11.06.2018-10:34:00,11
34325,8396,2,26.06.2018-13:02:00,11
34326,8396,3,26.06.2018-16:28:00,11
34327,8396,4,06.09.2018-14:06:00,11
34328,8397,1,04.09.2018-16:17:00,10
34329,8397,16,07.09.2018-18:12:00,10
34330,8398,1,08.03.2018-11:21:00,11
34331,8398,2,03.04.2018-09:52:00,11
34332,8399,1,05.07.2018-09:04:00,7
34333,8399,3,12.07.2018-11:33:00,7
34334,8399,2,13.07.2018-17:53:00,7
34335,8399,4,06.09.2018-14:06:00,7
34336,8400,1,22.05.2018-08:53:00,7
34337,8400,2,24.05.2018-17:37:00,7
34338,8400,3,31.05.2018-13:02:00,7
34339,8400,4,14.06.2018-15:02:00,7
34340,8401,1,23.08.2018-08:41:00,7
34341,8401,3,05.09.2018-13:30:00,7
34342,8401,10,06.09.2018-17:03:00,7
34343,8401,4,28.09.2018-10:29:00,7
34344,8402,1,30.01.2018-09:06:00,10
34345,8402,2,13.02.2018-10:25:00,10
34346,8402,3,08.03.2018-10:12:00,10
34347,8402,4,29.03.2018-15:06:00,10
34348,8403,1,01.02.2018-16:10:00,10
34349,8403,2,07.02.2018-16:26:00,10
34350,8403,3,19.03.2018-12:50:00,10
34351,8403,4,26.04.2018-11:15:00,10
34352,8404,1,24.07.2018-13:34:00,12
34353,8404,2,07.08.2018-09:02:00,12
34354,8405,1,23.04.2018-09:22:00,7
34355,8405,2,02.05.2018-06:31:00,7
34356,8405,3,18.06.2018-11:09:00,7
34357,8405,4,28.06.2018-14:03:00,7
34358,8406,1,23.07.2018-08:40:00,7
34359,8406,2,06.08.2018-14:30:00,7
34360,8406,3,17.09.2018-12:56:00,7
34361,8407,1,07.03.2018-11:19:00,9
34362,8407,3,16.07.2018-10:19:00,9
34363,8407,4,09.08.2018-14:29:00,9
34364,8408,1,03.05.2018-04:00:00,10
34365,8408,2,17.05.2018-11:10:00,10
34366,8408,3,28.06.2018-10:09:00,10
34367,8408,4,05.07.2018-14:11:00,10
34368,8409,1,03.10.2018-16:30:00,10
34369,8409,15,05.10.2018-10:38:00,10
34370,8409,15,19.10.2018-16:35:00,10
34371,8409,2,20.11.2018-22:03:00,10
34372,8409,3,20.12.2018-14:06:00,10
34373,8409,4,10.01.2019-15:44:00,10
34374,8410,1,16.07.2018-08:53:00,7
34375,8410,2,20.07.2018-17:48:00,7
34376,8410,3,10.08.2018-11:06:00,7
34377,8410,4,06.09.2018-14:06:00,7
34378,8411,1,02.01.2018-16:51:00,11
34379,8411,3,11.01.2018-10:39:00,11
34380,8411,2,16.01.2018-10:31:00,11
34381,8411,10,16.01.2018-16:57:00,11
34382,8411,4,29.03.2018-15:10:00,11
34383,8412,1,11.06.2018-10:39:00,10
34384,8412,21,11.06.2018-11:03:00,10
34385,8412,2,13.06.2018-08:36:00,10
34386,8412,3,18.06.2018-15:20:00,10
34387,8412,4,06.09.2018-14:07:00,10
34388,8413,1,28.03.2018-07:59:00,7
34389,8413,2,06.04.2018-17:33:00,7
34390,8413,3,10.04.2018-16:41:00,7
34391,8413,4,07.06.2018-13:11:00,7
34392,8414,1,10.01.2018-09:54:00,11
34393,8414,21,10.01.2018-10:16:00,11
34394,8414,2,19.01.2018-07:42:00,11
34395,8415,1,10.07.2018-08:58:00,7
34396,8415,2,13.07.2018-09:29:00,7
34397,8415,3,31.07.2018-11:51:00,7
34398,8415,10,20.08.2018-17:01:00,7
34399,8415,4,30.08.2018-15:38:00,7
34400,8416,28,01.10.2018-00:00:00,10
34401,8416,1,01.10.2018-09:56:00,10
34402,8416,21,01.10.2018-10:49:00,10
34403,8416,2,04.10.2018-08:00:00,10
34404,8416,3,11.10.2018-09:51:00,10
34405,8416,10,21.12.2018-14:13:00,10
34406,8416,4,03.01.2019-16:11:00,10
34407,8417,28,12.11.2018-00:00:00,11
34408,8417,1,12.11.2018-16:59:00,11
34409,8417,21,12.11.2018-17:02:00,11
34410,8417,2,07.01.2019-10:51:00,11
34411,8418,21,27.04.2018-10:59:00,10
34412,8418,2,01.05.2018-09:16:00,10
34413,8418,3,04.05.2018-11:43:00,10
34414,8418,3,04.05.2018-11:50:00,10
34415,8418,4,30.08.2018-15:38:00,10
34416,8419,28,05.09.2018-00:00:00,7
34417,8419,1,05.09.2018-07:22:00,7
34418,8419,2,12.09.2018-17:40:00,7
34419,8419,2,18.09.2018-17:31:00,7
34420,8419,3,05.10.2018-16:51:00,7
34421,8419,3,11.10.2018-15:47:00,7
34422,8419,4,01.11.2018-16:26:00,7
34423,8419,4,08.11.2018-16:44:00,7
34424,8420,1,15.03.2018-16:45:00,7
34425,8420,25,15.03.2018-16:59:00,7
34426,8420,24,15.03.2018-17:00:00,7
34427,8420,25,20.03.2018-13:38:00,7
34428,8420,24,20.03.2018-13:43:00,7
34429,8420,25,21.03.2018-15:45:00,7
34430,8420,24,21.03.2018-15:55:00,7
34431,8420,25,19.07.2018-11:13:00,7
34432,8420,24,06.08.2018-11:07:00,7
34433,8420,3,27.09.2018-16:42:00,7
34434,8420,10,04.10.2018-18:08:00,7
34435,8420,4,11.10.2018-13:47:00,7
34436,8421,1,29.11.2018-11:59:00,8
34437,8421,24,29.11.2018-12:14:00,8
34438,8421,3,05.12.2018-15:29:00,8
34439,8421,27,12.12.2018-13:25:00,8
34440,8422,2,18.09.2018-12:51:00,10
34441,8422,3,28.09.2018-08:48:00,10
34442,8422,10,29.11.2018-11:25:00,10
34443,8422,4,29.11.2018-16:15:00,10
34444,8423,1,19.02.2018-11:34:00,9
34445,8423,16,08.03.2018-14:36:00,9
34446,8424,28,30.05.2018-00:00:00,12
34447,8424,1,30.05.2018-08:51:00,12
34448,8424,2,14.06.2018-15:04:00,12
34449,8425,1,20.02.2018-17:25:00,10
34450,8425,2,16.04.2018-10:45:00,10
34451,8425,3,17.04.2018-10:12:00,10
34452,8425,4,07.06.2018-13:11:00,10
34453,8426,1,08.01.2018-16:55:00,9
34454,8426,15,26.02.2018-07:28:00,9
34455,8426,15,26.02.2018-12:45:00,9
34456,8426,3,18.07.2018-10:13:00,9
34457,8426,4,19.07.2018-13:16:00,9
34458,8427,1,17.05.2018-14:56:00,10
34459,8427,2,26.06.2018-12:36:00,10
34460,8427,3,04.07.2018-16:47:00,10
34461,8427,4,26.07.2018-18:06:00,10
34462,8428,28,20.12.2018-00:00:00,7
34463,8428,1,20.12.2018-08:07:00,7
34464,8428,2,21.12.2018-17:33:00,7
34465,8428,3,31.12.2018-13:53:00,7
34466,8428,10,07.01.2019-09:52:00,7
34467,8429,1,03.07.2018-08:52:00,7
34468,8429,2,06.07.2018-17:52:00,7
34469,8429,3,10.08.2018-14:55:00,7
34470,8429,4,30.08.2018-15:36:00,7
34471,8430,28,07.10.2018-00:00:00,11
34472,8430,1,10.10.2018-17:56:00,11
34473,8430,2,16.10.2018-09:37:00,11
34474,8430,3,01.11.2018-15:24:00,11
34475,8431,24,22.11.2018-11:39:00,8
34476,8431,24,09.01.2019-11:43:00,8
34477,8431,1,09.01.2019-11:48:00,8
34478,8431,24,09.01.2019-11:48:00,8
34479,8432,1,16.03.2018-16:31:00,16
34480,8432,21,19.03.2018-11:29:00,16
34481,8432,26,21.03.2018-15:48:00,16
34482,8432,2,05.04.2018-11:36:00,16
34483,8432,3,10.04.2018-10:58:00,16
34484,8432,8,10.04.2018-11:27:00,16
34485,8432,4,10.04.2018-11:28:00,16
34486,8432,3,10.04.2018-12:23:00,16
34487,8432,10,11.04.2018-17:52:00,16
34488,8432,4,28.06.2018-14:03:00,16
34489,8433,28,05.10.2018-00:00:00,10
34490,8433,1,08.10.2018-15:41:00,10
34491,8433,2,25.10.2018-09:41:00,10
34492,8433,3,20.11.2018-12:44:00,10
34493,8433,4,07.12.2018-09:05:00,10
34494,8434,1,30.04.2018-09:56:00,4
34495,8434,3,02.05.2018-11:47:00,4
34496,8434,25,30.07.2018-11:42:00,4
34497,8434,24,30.07.2018-12:04:00,4
34498,8434,2,30.07.2018-16:20:00,4
34499,8434,4,02.08.2018-16:06:00,4
34500,8435,1,14.06.2018-16:51:00,10
34501,8435,2,12.07.2018-11:45:00,10
34502,8435,3,10.09.2018-17:10:00,10
34503,8435,10,17.09.2018-18:00:00,10
34504,8435,4,28.09.2018-10:28:00,10
34505,8436,1,29.03.2018-13:16:00,10
34506,8436,2,17.05.2018-16:23:00,10
34507,8436,3,10.10.2018-12:06:00,10
34508,8436,10,11.10.2018-18:04:00,10
34509,8436,4,18.10.2018-15:32:00,10
34510,8437,1,16.07.2018-14:10:00,10
34511,8437,2,26.07.2018-13:14:00,10
34512,8437,3,17.08.2018-16:23:00,10
34513,8437,4,26.10.2018-11:03:00,10
34514,8438,1,06.03.2018-09:07:00,4
34515,8438,2,09.03.2018-07:01:00,4
34516,8438,3,09.03.2018-10:54:00,4
34517,8438,4,29.03.2018-15:08:00,4
34518,8439,1,21.02.2018-08:47:00,7
34519,8439,2,22.02.2018-12:59:00,7
34520,8439,3,03.04.2018-13:00:00,7
34521,8439,4,19.04.2018-14:46:00,7
34522,8440,28,18.12.2018-00:00:00,7
34523,8440,1,18.12.2018-09:00:00,7
34524,8440,2,20.12.2018-17:23:00,7
34525,8441,1,03.04.2018-10:41:00,12
34526,8441,17,16.04.2018-11:16:00,12
34527,8441,17,17.04.2018-08:28:00,12
34528,8441,2,18.04.2018-16:42:00,12
34529,8442,28,13.11.2018-00:00:00,7
34530,8442,1,13.11.2018-09:02:00,7
34531,8442,2,16.11.2018-11:25:00,7
34532,8442,3,29.11.2018-14:13:00,7
34533,8443,1,19.03.2018-11:36:00,11
34534,8443,3,23.04.2018-14:02:00,11
34535,8443,10,25.04.2018-08:16:00,11
34536,8443,2,25.04.2018-18:19:00,11
34537,8443,4,21.06.2018-12:42:00,11
34538,8444,1,09.10.2018-13:49:00,5
34539,8444,2,10.10.2018-07:56:00,5
34540,8444,3,13.12.2018-13:03:00,5
34541,8444,4,10.01.2019-15:45:00,5
34542,8445,28,30.10.2018-00:00:00,7
34543,8445,1,30.10.2018-07:34:00,7
34544,8445,2,02.11.2018-17:30:00,7
34545,8445,3,30.11.2018-11:57:00,7
34546,8445,4,03.01.2019-16:11:00,7
34547,8446,1,25.05.2018-07:32:00,7
34548,8446,2,30.05.2018-17:31:00,7
34549,8446,3,01.06.2018-16:29:00,7
34550,8446,4,19.07.2018-13:16:00,7
34551,8447,1,08.11.2018-07:56:00,5
34552,8448,1,09.05.2018-10:54:00,11
34553,8448,2,23.05.2018-15:57:00,11
34554,8448,3,24.05.2018-12:06:00,11
34555,8448,4,09.08.2018-14:28:00,11
34556,8449,1,03.05.2018-10:49:00,7
34557,8449,3,31.07.2018-14:38:00,7
34558,8449,4,03.08.2018-17:03:00,7
34559,8450,1,07.06.2018-17:38:00,9
34560,8450,17,18.06.2018-11:43:00,9
34561,8450,3,03.09.2018-15:14:00,9
34562,8450,4,28.09.2018-10:27:00,9
34563,8451,1,21.08.2018-14:13:00,10
34564,8451,17,23.08.2018-08:27:00,10
34565,8451,2,06.09.2018-18:16:00,10
34566,8451,3,09.10.2018-11:06:00,10
34567,8452,1,27.03.2018-15:42:00,9
34568,8452,16,27.03.2018-16:26:00,9
34569,8453,1,27.06.2018-13:39:00,10
34570,8453,2,26.07.2018-14:21:00,10
34571,8453,3,01.08.2018-09:22:00,10
34572,8453,4,06.09.2018-14:08:00,10
34573,8454,1,14.03.2018-08:44:00,9
34574,8454,2,15.03.2018-17:35:00,9
34575,8454,3,20.03.2018-15:52:00,9
34576,8454,4,09.05.2018-14:10:00,9
34577,8455,1,16.08.2018-10:48:00,10
34578,8455,2,30.08.2018-19:32:00,10
34579,8455,3,31.08.2018-12:23:00,10
34580,8455,4,29.11.2018-16:14:00,10
34581,8456,1,05.07.2018-10:33:00,7
34582,8456,16,19.07.2018-07:41:00,7
34583,8457,1,07.09.2018-10:19:00,9
34584,8457,2,13.09.2018-08:40:00,9
34585,8457,3,08.10.2018-14:49:00,9
34586,8457,4,08.11.2018-16:44:00,9
34587,8458,1,26.11.2018-11:25:00,15
34588,8458,2,17.01.2019-07:28:00,15
34589,8459,1,13.07.2018-13:05:00,4
34590,8459,2,03.08.2018-14:03:00,4
34591,8459,3,06.09.2018-17:28:00,4
34592,8459,4,28.09.2018-10:28:00,4
34593,8460,1,09.02.2018-15:58:00,10
34594,8460,3,22.02.2018-11:59:00,10
34595,8460,4,26.04.2018-11:16:00,10
34596,8461,1,27.07.2018-10:58:00,7
34597,8461,3,11.09.2018-12:56:00,7
34598,8461,4,04.10.2018-16:50:00,7
34599,8462,1,13.06.2018-15:24:00,10
34600,8462,15,21.06.2018-10:42:00,10
34601,8462,3,21.09.2018-09:26:00,10
34602,8462,4,28.09.2018-10:25:00,10
34603,8463,1,28.03.2018-10:25:00,10
34604,8463,17,09.04.2018-14:47:00,10
34605,8463,3,25.04.2018-14:08:00,10
34606,8463,3,05.06.2018-16:07:00,10
34607,8463,10,08.06.2018-16:36:00,10
34608,8463,4,28.06.2018-14:05:00,10
34609,8464,28,17.09.2018-00:00:00,7
34610,8464,1,17.09.2018-09:32:00,7
34611,8464,21,18.09.2018-09:56:00,7
34612,8464,3,11.01.2019-16:38:00,7
34613,8464,4,17.01.2019-14:41:00,7
34614,8465,28,04.09.2018-00:00:00,10
34615,8465,1,04.09.2018-11:00:00,10
34616,8465,2,24.09.2018-11:12:00,10
34617,8465,3,26.09.2018-13:42:00,10
34618,8465,4,10.01.2019-15:42:00,10
34619,8466,1,12.04.2018-09:13:00,7
34620,8466,2,17.04.2018-07:37:00,7
34621,8466,3,15.05.2018-17:06:00,7
34622,8466,4,24.05.2018-13:32:00,7
34623,8467,1,08.08.2018-15:54:00,15
34624,8467,16,10.08.2018-12:08:00,15
34625,8468,1,13.03.2018-09:46:00,10
34626,8468,21,13.03.2018-11:55:00,10
34627,8468,2,16.03.2018-11:26:00,10
34628,8468,3,17.03.2018-11:23:00,10
34629,8468,4,28.06.2018-14:05:00,10
34630,8469,1,13.12.2018-14:35:00,7
34631,8469,7,18.12.2018-12:18:00,7
34632,8470,1,23.01.2018-14:31:00,11
34633,8470,17,23.01.2018-16:49:00,11
34634,8470,2,01.03.2018-14:49:00,11
34635,8470,3,08.03.2018-06:39:00,11
34636,8470,3,19.03.2018-13:59:00,11
34637,8470,4,19.04.2018-14:47:00,11
34638,8470,8,09.07.2018-17:23:00,11
34639,8470,4,09.07.2018-17:25:00,11
34640,8470,4,10.07.2018-15:00:00,11
34641,8471,1,12.06.2018-12:45:00,12
34642,8471,2,04.07.2018-16:38:00,12
34643,8472,1,16.04.2018-14:25:00,11
34644,8472,2,03.05.2018-15:07:00,11
34645,8472,3,07.05.2018-15:36:00,11
34646,8472,4,07.06.2018-13:11:00,11
34647,8473,1,17.07.2018-08:59:00,7
34648,8473,2,20.07.2018-17:35:00,7
34649,8473,3,06.08.2018-09:42:00,7
34650,8473,4,06.09.2018-14:06:00,7
34651,8474,1,16.01.2018-08:21:00,6
34652,8474,30,22.01.2018-09:14:00,6
34653,8474,15,22.01.2018-09:14:00,6
34654,8474,17,07.05.2018-15:54:00,6
34655,8474,17,22.05.2018-14:23:00,6
34656,8474,2,23.05.2018-09:35:00,6
34657,8474,3,04.06.2018-10:04:00,6
34658,8474,10,08.06.2018-16:36:00,6
34659,8474,4,09.08.2018-14:27:00,6
34660,8475,1,01.05.2018-10:52:00,7
34661,8475,2,21.06.2018-18:05:00,7
34662,8475,3,26.06.2018-16:48:00,7
34663,8475,4,30.08.2018-15:38:00,7
34664,8476,1,06.07.2018-15:05:00,10
34665,8476,3,03.09.2018-12:17:00,10
34666,8476,10,06.09.2018-17:03:00,10
34667,8476,4,28.09.2018-10:28:00,10
34668,8477,1,30.04.2018-10:35:00,10
34669,8477,2,18.06.2018-15:56:00,10
34670,8477,2,21.06.2018-16:59:00,10
34671,8477,3,27.06.2018-16:37:00,10
34672,8477,10,29.06.2018-12:02:00,10
34673,8477,3,20.08.2018-13:20:00,10
34674,8477,4,06.09.2018-14:06:00,10
34675,8477,4,12.12.2018-15:21:00,10
34676,8477,8,12.12.2018-15:21:00,10
34677,8477,3,12.12.2018-15:29:00,10
34678,8477,4,13.12.2018-14:08:00,10
34679,8478,28,03.10.2018-00:00:00,7
34680,8478,1,03.10.2018-09:14:00,7
34681,8478,2,05.10.2018-17:43:00,7
34682,8478,3,01.11.2018-06:10:00,7
34683,8479,1,02.05.2018-10:54:00,7
34684,8479,2,08.05.2018-10:19:00,7
34685,8479,3,13.07.2018-17:20:00,7
34686,8479,4,26.07.2018-18:07:00,7
34687,8480,1,13.04.2018-11:32:00,10
34688,8480,2,29.05.2018-21:30:00,10
34689,8481,28,19.09.2018-00:00:00,10
34690,8481,21,20.09.2018-17:51:00,10
34691,8481,2,08.11.2018-07:32:00,10
34692,8481,10,03.01.2019-11:24:00,10
34693,8482,1,02.10.2018-08:29:00,9
34694,8482,3,08.10.2018-13:34:00,9
34695,8482,4,26.10.2018-11:02:00,9
34696,8483,1,03.10.2018-14:45:00,10
34697,8483,2,12.10.2018-13:34:00,10
34698,8483,3,29.10.2018-10:10:00,10
34699,8483,4,07.12.2018-09:05:00,10
34700,8484,1,16.01.2018-15:39:00,2
34701,8484,2,22.01.2018-12:44:00,2
34702,8484,4,29.03.2018-15:06:00,2
34703,8485,24,02.01.2019-11:28:00,8
34704,8485,24,07.01.2019-09:08:00,8
34705,8485,1,07.01.2019-09:08:00,8
34706,8485,24,07.01.2019-09:10:00,8
34707,8486,1,04.06.2018-10:15:00,9
34708,8486,2,08.06.2018-07:47:00,9
34709,8486,3,13.06.2018-12:47:00,9
34710,8486,4,10.07.2018-13:10:00,9
34711,8487,16,10.01.2018-10:32:00,10
34712,8488,1,25.05.2018-09:07:00,7
34713,8488,2,30.05.2018-17:31:00,7
34714,8488,3,04.07.2018-16:42:00,7
34715,8488,4,19.07.2018-13:16:00,7
34716,8489,1,09.04.2018-08:14:00,7
34717,8489,2,11.04.2018-17:30:00,7
34718,8489,3,12.04.2018-10:25:00,7
34719,8489,4,09.05.2018-14:11:00,7
34720,8490,28,12.10.2018-00:00:00,10
34721,8490,1,12.10.2018-16:28:00,10
34722,8490,2,05.11.2018-12:23:00,10
34723,8491,1,02.03.2018-07:27:00,9
34724,8491,2,06.03.2018-07:42:00,9
34725,8491,4,09.05.2018-14:12:00,9
34726,8492,1,20.07.2018-14:50:00,15
34727,8492,2,07.08.2018-11:22:00,15
34728,8492,3,31.08.2018-11:39:00,15
34729,8492,4,04.10.2018-16:49:00,15
34730,8493,1,25.09.2018-11:40:00,10
34731,8493,3,05.10.2018-08:43:00,10
34732,8493,2,10.10.2018-18:59:00,10
34733,8494,1,30.04.2018-16:29:00,12
34734,8494,17,28.05.2018-10:42:00,12
34735,8494,2,28.05.2018-11:27:00,12
34736,8494,3,04.06.2018-11:42:00,12
34737,8494,4,09.08.2018-14:29:00,12
34738,8495,1,04.01.2018-14:35:00,10
34739,8495,2,17.01.2018-14:55:00,10
34740,8495,10,15.03.2018-17:52:00,10
34741,8495,4,26.04.2018-11:12:00,10
34742,8496,1,01.05.2018-13:30:00,10
34743,8496,21,01.05.2018-18:30:00,10
34744,8496,2,04.05.2018-13:46:00,10
34745,8496,3,07.05.2018-17:11:00,10
34746,8496,4,26.07.2018-18:07:00,10
34747,8497,1,01.02.2018-15:38:00,10
34748,8497,3,26.06.2018-06:32:00,10
34749,8497,10,29.06.2018-09:20:00,10
34750,8497,4,29.06.2018-11:23:00,10
34751,8497,8,09.07.2018-17:12:00,10
34752,8497,4,30.08.2018-15:39:00,10
34753,8498,1,03.01.2018-08:22:00,7
34754,8498,2,08.01.2018-10:32:00,7
34755,8498,3,12.01.2018-11:38:00,7
34756,8498,10,10.04.2018-11:32:00,7
34757,8498,4,12.04.2018-14:07:00,7
34758,8499,1,06.08.2018-14:53:00,9
34759,8499,15,06.08.2018-15:14:00,9
34760,8499,2,07.08.2018-08:20:00,9
34761,8499,4,04.10.2018-16:49:00,9
34762,8500,1,22.02.2018-17:23:00,10
34763,8500,3,13.03.2018-13:34:00,10
34764,8500,2,13.03.2018-19:43:00,10
34765,8500,4,28.06.2018-14:04:00,10
34766,8501,28,17.09.2018-00:00:00,7
34767,8501,1,17.09.2018-10:14:00,7
34768,8501,21,17.09.2018-14:57:00,7
34769,8501,3,05.10.2018-07:36:00,7
34770,8501,4,08.11.2018-16:44:00,7
34771,8502,1,29.05.2018-13:40:00,10
34772,8502,2,20.06.2018-13:08:00,10
34773,8502,7,20.06.2018-13:17:00,10
34774,8502,2,20.06.2018-13:18:00,10
34775,8502,3,25.06.2018-06:46:00,10
34776,8502,4,26.07.2018-18:06:00,10
34777,8503,1,03.08.2018-16:32:00,10
34778,8503,2,24.08.2018-12:33:00,10
34779,8504,1,22.02.2018-16:57:00,10
34780,8504,15,28.02.2018-13:19:00,10
34781,8504,2,16.04.2018-10:46:00,10
34782,8504,3,17.04.2018-10:20:00,10
34783,8504,4,07.06.2018-13:11:00,10
34784,8505,1,14.02.2018-15:51:00,9
34785,8505,17,20.04.2018-17:46:00,9
34786,8505,3,30.04.2018-17:51:00,9
34787,8505,4,28.06.2018-14:03:00,9
34788,8506,1,30.04.2018-14:31:00,10
34789,8506,2,17.05.2018-14:59:00,10
34790,8506,3,05.06.2018-14:57:00,10
34791,8506,4,28.06.2018-14:03:00,10
34792,8507,28,24.09.2018-00:00:00,11
34793,8507,1,24.09.2018-10:59:00,11
34794,8507,21,27.09.2018-10:02:00,11
34795,8507,17,27.09.2018-14:35:00,11
34796,8507,17,23.10.2018-09:13:00,11
34797,8507,15,23.10.2018-09:13:00,11
34798,8507,2,26.10.2018-14:54:00,11
