Case ID,Activity,Complete Timestamp
Case598,Assign seriousness,2011-06-23T14:43:37.000+03:00
Case598,Assign seriousness,2011-06-23T14:44:01.000+03:00
Case598,Take in charge ticket,2011-06-23T14:48:10.000+03:00
Case598,Resolve ticket,2011-06-23T15:13:17.000+03:00
Case598,Closed,2011-07-26T14:50:24.000+03:00
Case599,Insert ticket,2010-03-04T16:49:18.000+02:00
Case599,Assign seriousness,2010-03-08T13:59:35.000+02:00
Case599,Take in charge ticket,2010-03-08T14:00:06.000+02:00
Case599,Resolve ticket,2010-03-08T14:00:16.000+02:00
Case599,Closed,2010-04-06T15:50:21.000+03:00
Case600,Assign seriousness,2012-07-03T14:03:26.000+03:00
Case600,Take in charge ticket,2012-07-11T08:28:34.000+03:00
Case600,Resolve ticket,2012-07-11T09:10:08.000+03:00
Case600,Closed,2012-09-01T08:13:21.000+03:00
Case601,Assign seriousness,2010-12-29T11:10:05.000+02:00
Case601,Take in charge ticket,2011-01-10T11:35:05.000+02:00
Case601,Resolve ticket,2011-01-18T11:01:45.000+02:00
Case601,Closed,2011-02-02T11:02:01.000+02:00
Case602,Assign seriousness,2012-05-02T07:17:26.000+03:00
Case602,Take in charge ticket,2012-05-02T07:39:30.000+03:00
Case602,Wait,2012-05-09T14:23:42.000+03:00
Case602,Resolve ticket,2012-05-31T12:46:09.000+03:00
Case602,Closed,2012-06-15T12:46:20.000+03:00
Case603,Assign seriousness,2013-01-21T08:08:20.000+02:00
Case603,Take in charge ticket,2013-01-28T16:05:48.000+02:00
Case603,Resolve ticket,2013-02-15T08:05:19.000+02:00
Case603,Resolve ticket,2013-02-15T08:05:20.000+02:00
Case603,Closed,2013-03-02T08:05:34.000+02:00
Case604,Assign seriousness,2011-10-17T13:39:19.000+03:00
Case604,Resolve ticket,2011-10-18T07:27:07.000+03:00
Case604,Closed,2011-11-24T14:40:49.000+02:00
Case605,Assign seriousness,2011-04-04T13:06:22.000+03:00
Case605,Take in charge ticket,2011-04-04T13:06:59.000+03:00
Case605,Resolve ticket,2011-04-04T14:28:46.000+03:00
Case605,Closed,2011-05-05T13:10:38.000+03:00
Case606,Assign seriousness,2013-04-05T16:13:54.000+03:00
Case606,Take in charge ticket,2013-04-15T15:05:20.000+03:00
Case606,Resolve ticket,2013-04-23T10:34:43.000+03:00
Case606,Closed,2013-05-08T10:34:56.000+03:00
Case607,Assign seriousness,2011-06-14T07:11:34.000+03:00
Case607,Take in charge ticket,2011-06-14T07:22:14.000+03:00
Case607,Wait,2011-06-16T15:20:04.000+03:00
Case607,Take in charge ticket,2011-06-17T13:19:03.000+03:00
Case607,Resolve ticket,2011-06-17T13:20:01.000+03:00
Case607,Closed,2011-07-15T14:20:39.000+03:00
Case608,Assign seriousness,2010-12-23T08:52:03.000+02:00
Case608,Take in charge ticket,2010-12-28T16:34:13.000+02:00
Case608,Wait,2010-12-28T16:43:35.000+02:00
Case608,Take in charge ticket,2011-01-10T08:29:01.000+02:00
Case608,Resolve ticket,2011-01-10T08:29:39.000+02:00
Case608,Closed,2011-01-25T08:29:53.000+02:00
Case609,Assign seriousness,2010-03-19T15:46:29.000+02:00
Case609,Assign seriousness,2010-03-19T15:46:50.000+02:00
Case609,Take in charge ticket,2010-03-19T15:47:09.000+02:00
Case609,Resolve ticket,2010-04-20T08:27:07.000+03:00
Case609,Closed,2010-05-05T08:27:22.000+03:00
Case610,Assign seriousness,2010-09-03T08:49:02.000+03:00
Case610,Take in charge ticket,2010-09-09T10:01:32.000+03:00
Case610,Resolve ticket,2010-09-09T10:12:29.000+03:00
Case610,Closed,2010-10-21T08:50:25.000+03:00
Case611,Assign seriousness,2010-12-31T09:41:03.000+02:00
Case611,Take in charge ticket,2010-12-31T09:41:44.000+02:00
Case611,Resolve ticket,2010-12-31T09:42:08.000+02:00
Case611,Closed,2011-02-13T09:50:37.000+02:00
Case612,Insert ticket,2010-04-28T07:59:40.000+03:00
Case612,Assign seriousness,2010-04-28T08:04:25.000+03:00
Case612,Take in charge ticket,2010-04-29T13:32:50.000+03:00
Case612,Resolve ticket,2010-04-29T13:39:49.000+03:00
Case612,Closed,2010-05-29T08:01:22.000+03:00
Case613,Assign seriousness,2012-07-27T14:39:25.000+03:00
Case613,Take in charge ticket,2012-07-30T08:07:05.000+03:00
Case613,Resolve ticket,2012-07-30T08:09:30.000+03:00
Case613,Closed,2012-09-09T14:41:03.000+03:00
Case614,Assign seriousness,2012-07-11T15:35:34.000+03:00
Case614,Take in charge ticket,2012-07-12T08:10:08.000+03:00
Case614,Resolve ticket,2012-07-18T08:23:38.000+03:00
Case614,Closed,2012-08-11T15:40:19.000+03:00
Case615,Assign seriousness,2011-09-01T07:15:15.000+03:00
Case615,Take in charge ticket,2011-09-01T07:15:49.000+03:00
Case615,Resolve ticket,2011-09-13T07:50:31.000+03:00
Case615,Closed,2011-10-15T07:20:46.000+03:00
Case616,Assign seriousness,2010-03-24T11:24:08.000+02:00
Case616,Take in charge ticket,2010-03-24T11:24:16.000+02:00
Case616,Resolve ticket,2010-04-14T14:51:34.000+03:00
Case616,Closed,2010-04-29T14:51:50.000+03:00
Case617,Assign seriousness,2010-11-16T11:53:46.000+02:00
Case617,Take in charge ticket,2010-11-16T14:22:57.000+02:00
Case617,Resolve ticket,2010-11-17T09:05:25.000+02:00
Case617,Closed,2011-01-01T12:00:41.000+02:00
Case618,Assign seriousness,2012-01-30T16:21:12.000+02:00
Case618,Take in charge ticket,2012-01-30T16:21:21.000+02:00
Case618,Resolve ticket,2012-01-30T16:26:10.000+02:00
Case618,Closed,2012-03-14T16:30:35.000+02:00
Case619,Assign seriousness,2011-03-31T15:49:16.000+03:00
Case619,Take in charge ticket,2011-03-31T15:50:04.000+03:00
Case619,Resolve ticket,2011-04-22T07:57:10.000+03:00
Case619,Closed,2011-05-07T07:57:27.000+03:00
Case620,Assign seriousness,2011-12-27T10:15:56.000+02:00
Case620,Take in charge ticket,2011-12-27T14:02:18.000+02:00
Case620,Wait,2011-12-27T15:02:37.000+02:00
Case620,Take in charge ticket,2012-01-12T08:25:56.000+02:00
Case620,Resolve ticket,2012-01-12T08:42:41.000+02:00
Case620,Closed,2012-02-11T08:43:08.000+02:00
Case621,Assign seriousness,2012-06-21T09:27:04.000+03:00
Case621,Take in charge ticket,2012-06-21T09:27:38.000+03:00
Case621,Resolve ticket,2012-06-25T07:53:25.000+03:00
Case621,Closed,2012-07-24T09:31:31.000+03:00
Case622,Assign seriousness,2012-09-27T14:03:27.000+03:00
Case622,Take in charge ticket,2012-09-27T14:04:02.000+03:00
Case622,Create SW anomaly,2012-09-28T10:14:14.000+03:00
Case622,Resolve ticket,2012-11-05T16:41:28.000+02:00
Case622,Closed,2012-11-20T16:41:39.000+02:00
Case623,Assign seriousness,2011-11-08T10:47:18.000+02:00
Case623,Take in charge ticket,2011-11-11T13:31:56.000+02:00
Case623,Wait,2011-11-22T09:56:15.000+02:00
Case623,Resolve ticket,2011-11-25T11:37:22.000+02:00
Case623,Resolve ticket,2011-11-25T11:37:25.000+02:00
Case623,Closed,2011-12-14T13:30:32.000+02:00
Case624,Assign seriousness,2013-10-24T10:09:08.000+03:00
Case624,Take in charge ticket,2013-10-25T13:04:07.000+03:00
Case624,Wait,2013-10-28T08:26:23.000+02:00
Case624,Resolve ticket,2013-11-11T09:35:03.000+02:00
Case624,Closed,2013-11-26T09:35:14.000+02:00
Case625,Assign seriousness,2010-04-19T15:41:52.000+03:00
Case625,Take in charge ticket,2010-04-20T07:20:23.000+03:00
Case625,Resolve ticket,2010-04-22T14:28:57.000+03:00
Case625,Closed,2010-05-20T15:50:37.000+03:00
Case626,Assign seriousness,2013-01-16T09:10:01.000+02:00
Case626,Take in charge ticket,2013-01-24T09:59:25.000+02:00
Case626,Wait,2013-01-25T11:17:26.000+02:00
Case626,Resolve ticket,2013-02-05T10:12:58.000+02:00
Case626,Closed,2013-02-20T10:13:07.000+02:00
Case627,Assign seriousness,2012-07-10T07:23:55.000+03:00
Case627,Take in charge ticket,2012-07-10T07:24:26.000+03:00
Case627,Resolve ticket,2012-07-10T11:16:10.000+03:00
Case627,Closed,2012-08-10T07:30:39.000+03:00
Case628,Assign seriousness,2011-01-26T09:10:07.000+02:00
Case628,Take in charge ticket,2011-01-27T09:10:56.000+02:00
Case628,Wait,2011-02-16T14:45:12.000+02:00
Case628,Take in charge ticket,2011-02-18T09:09:12.000+02:00
Case628,Resolve ticket,2011-02-18T09:14:21.000+02:00
Case628,Closed,2011-03-08T08:18:04.000+02:00
Case629,Assign seriousness,2012-02-15T11:15:29.000+02:00
Case629,Resolve ticket,2012-02-15T11:16:08.000+02:00
Case629,Closed,2012-03-17T11:20:59.000+02:00
Case630,Assign seriousness,2013-05-07T10:05:44.000+03:00
Case630,Take in charge ticket,2013-05-20T08:40:40.000+03:00
Case630,Resolve ticket,2013-05-23T07:47:37.000+03:00
Case630,Closed,2013-06-07T07:47:52.000+03:00
Case631,Take in charge ticket,2013-07-16T15:55:55.000+03:00
Case631,Wait,2013-07-18T09:10:39.000+03:00
Case631,Take in charge ticket,2013-07-24T14:57:05.000+03:00
Case631,Wait,2013-08-02T10:29:29.000+03:00
Case631,Resolve ticket,2013-08-19T15:26:03.000+03:00
Case631,Closed,2013-09-03T15:26:23.000+03:00
Case632,Assign seriousness,2010-07-20T08:40:57.000+03:00
Case632,Take in charge ticket,2010-07-29T15:20:00.000+03:00
Case632,Resolve ticket,2010-07-29T15:27:41.000+03:00
Case632,Closed,2010-08-20T08:50:20.000+03:00
Case633,Assign seriousness,2012-05-29T15:22:37.000+03:00
Case633,Take in charge ticket,2012-05-30T07:16:49.000+03:00
Case633,Resolve ticket,2012-06-01T07:55:25.000+03:00
Case633,Closed,2012-07-12T15:30:20.000+03:00
Case634,Assign seriousness,2012-03-22T08:46:45.000+02:00
Case634,Take in charge ticket,2012-03-22T08:48:01.000+02:00
Case634,Resolve ticket,2012-03-23T08:35:03.000+02:00
Case634,Closed,2012-05-09T07:50:29.000+03:00
Case635,Assign seriousness,2011-06-29T10:00:04.000+03:00
Case635,Assign seriousness,2011-06-29T10:07:21.000+03:00
Case635,Take in charge ticket,2011-06-29T11:13:16.000+03:00
Case635,Resolve ticket,2011-06-29T11:13:58.000+03:00
Case635,Closed,2011-08-27T10:10:24.000+03:00
Case636,Assign seriousness,2011-03-22T16:38:53.000+02:00
Case636,Take in charge ticket,2011-03-22T16:45:16.000+02:00
Case636,Wait,2011-03-31T07:19:40.000+03:00
Case636,Wait,2011-03-31T07:20:00.000+03:00
Case636,Take in charge ticket,2011-04-20T09:32:46.000+03:00
Case636,Resolve ticket,2011-04-20T09:32:52.000+03:00
Case636,Closed,2011-05-05T09:33:04.000+03:00
Case637,Assign seriousness,2011-09-15T13:33:25.000+03:00
Case637,Take in charge ticket,2011-09-21T07:45:49.000+03:00
Case637,Resolve ticket,2011-09-29T10:05:34.000+03:00
Case637,Closed,2011-11-02T14:41:02.000+02:00
Case638,Assign seriousness,2012-10-17T09:24:20.000+03:00
Case638,Take in charge ticket,2012-11-07T08:45:41.000+02:00
Case638,Wait,2012-11-08T08:29:11.000+02:00
Case638,Take in charge ticket,2012-11-08T08:29:42.000+02:00
Case638,Wait,2012-11-15T13:53:50.000+02:00
Case638,Resolve ticket,2012-11-29T11:31:28.000+02:00
Case638,Closed,2012-12-14T11:31:39.000+02:00
Case639,Assign seriousness,2013-07-11T16:13:23.000+03:00
Case639,Take in charge ticket,2013-07-17T13:26:22.000+03:00
Case639,Wait,2013-07-18T13:09:29.000+03:00
Case639,Resolve ticket,2013-08-01T15:21:54.000+03:00
Case639,Closed,2013-08-16T15:22:13.000+03:00
Case640,Assign seriousness,2010-10-19T14:29:56.000+03:00
Case640,Take in charge ticket,2010-11-12T13:52:11.000+02:00
Case640,Resolve ticket,2010-11-12T13:52:18.000+02:00
Case640,Closed,2010-11-27T13:52:29.000+02:00
Case641,Take in charge ticket,2012-05-21T07:22:45.000+03:00
Case641,Resolve ticket,2012-05-31T12:47:04.000+03:00
Case641,Closed,2012-07-04T07:30:22.000+03:00
Case642,Assign seriousness,2010-10-20T15:32:52.000+03:00
Case642,Assign seriousness,2010-10-20T15:33:11.000+03:00
Case642,Take in charge ticket,2010-10-20T15:33:20.000+03:00
Case642,Resolve ticket,2010-10-22T07:33:43.000+03:00
Case642,Closed,2010-11-23T16:40:21.000+02:00
Case643,Assign seriousness,2012-01-26T08:48:31.000+02:00
Case643,Take in charge ticket,2012-01-26T08:48:55.000+02:00
Case643,Resolve ticket,2012-01-26T14:37:16.000+02:00
Case643,Closed,2012-02-28T08:50:28.000+02:00
Case644,Take in charge ticket,2012-02-07T13:29:09.000+02:00
Case644,Resolve ticket,2012-02-14T16:38:48.000+02:00
Case644,Closed,2012-03-22T13:30:29.000+02:00
Case645,Assign seriousness,2013-02-01T14:19:43.000+02:00
Case645,Take in charge ticket,2013-02-01T17:02:24.000+02:00
Case645,Resolve ticket,2013-02-27T10:49:16.000+02:00
Case645,Closed,2013-03-14T10:49:30.000+02:00
Case646,Assign seriousness,2011-03-07T11:59:06.000+02:00
Case646,Take in charge ticket,2011-03-07T11:59:47.000+02:00
Case646,Wait,2011-03-22T14:12:53.000+02:00
Case646,Take in charge ticket,2011-03-23T09:32:23.000+02:00
Case646,Resolve ticket,2011-03-23T09:32:35.000+02:00
Case646,Closed,2011-04-07T08:32:42.000+03:00
Case647,Assign seriousness,2011-02-28T14:24:57.000+02:00
Case647,Take in charge ticket,2011-02-28T14:27:14.000+02:00
Case647,Resolve ticket,2011-03-01T09:39:56.000+02:00
Case647,Closed,2011-04-02T14:15:17.000+03:00
Case648,Assign seriousness,2011-12-07T08:15:35.000+02:00
Case648,Take in charge ticket,2011-12-07T13:40:40.000+02:00
Case648,Resolve ticket,2012-01-18T16:41:22.000+02:00
Case648,Closed,2012-02-02T16:41:38.000+02:00
Case649,Assign seriousness,2011-05-10T07:37:28.000+03:00
Case649,Take in charge ticket,2011-05-10T07:37:56.000+03:00
Case649,Resolve ticket,2011-05-10T08:29:58.000+03:00
Case649,Closed,2011-06-10T07:40:24.000+03:00
Case650,Assign seriousness,2012-06-28T10:33:25.000+03:00
Case650,Take in charge ticket,2012-06-28T10:33:35.000+03:00
Case650,Resolve ticket,2012-06-29T08:14:35.000+03:00
Case650,Closed,2012-08-15T10:40:43.000+03:00
Case651,Assign seriousness,2010-04-08T10:00:27.000+03:00
Case651,Wait,2010-04-09T15:48:44.000+03:00
Case651,Take in charge ticket,2010-04-14T09:54:27.000+03:00
Case651,Resolve ticket,2010-04-21T09:43:37.000+03:00
Case651,Closed,2010-05-11T10:10:37.000+03:00
Case652,Assign seriousness,2012-07-24T14:31:53.000+03:00
Case652,Take in charge ticket,2012-07-27T13:45:57.000+03:00
Case652,Resolve ticket,2012-07-31T13:02:18.000+03:00
Case652,Closed,2012-09-01T08:14:21.000+03:00
Case653,Assign seriousness,2012-07-09T14:27:30.000+03:00
Case653,Assign seriousness,2012-07-09T14:36:07.000+03:00
Case653,Resolve ticket,2012-07-10T07:46:40.000+03:00
Case653,Closed,2012-09-01T08:13:01.000+03:00
Case654,Assign seriousness,2012-06-13T11:06:38.000+03:00
Case654,Take in charge ticket,2012-06-14T10:08:56.000+03:00
Case654,Resolve ticket,2012-06-14T15:17:01.000+03:00
Case654,Closed,2012-07-29T11:00:32.000+03:00
Case655,Assign seriousness,2011-08-24T13:57:05.000+03:00
Case655,Take in charge ticket,2011-08-30T07:20:12.000+03:00
Case655,Resolve ticket,2011-08-31T10:47:39.000+03:00
Case655,Closed,2011-09-24T14:00:47.000+03:00
Case656,Assign seriousness,2013-02-28T14:39:25.000+02:00
Case656,Take in charge ticket,2013-02-28T14:40:06.000+02:00
Case656,Wait,2013-03-04T09:21:14.000+02:00
Case656,Resolve ticket,2013-04-04T09:57:06.000+03:00
Case656,Resolve ticket,2013-04-04T09:57:07.000+03:00
Case656,Closed,2013-04-19T09:57:25.000+03:00
Case657,Assign seriousness,2012-02-23T10:31:43.000+02:00
Case657,Take in charge ticket,2012-02-23T13:41:39.000+02:00
Case657,Resolve ticket,2012-02-23T14:58:27.000+02:00
Case657,Closed,2012-03-27T09:40:12.000+03:00
Case658,Assign seriousness,2011-03-14T10:33:46.000+02:00
Case658,Take in charge ticket,2011-03-14T10:34:09.000+02:00
Case658,Resolve ticket,2011-03-28T09:21:11.000+03:00
Case658,Closed,2011-04-14T09:40:13.000+03:00
Case659,Assign seriousness,2011-05-19T08:54:36.000+03:00
Case659,Take in charge ticket,2011-05-19T08:54:58.000+03:00
Case659,Resolve ticket,2011-05-19T10:52:30.000+03:00
Case659,Closed,2011-07-06T09:00:31.000+03:00
Case660,Assign seriousness,2012-01-20T17:05:24.000+02:00
Case660,Take in charge ticket,2012-01-23T08:18:28.000+02:00
Case660,Wait,2012-02-01T11:15:21.000+02:00
Case660,Take in charge ticket,2012-02-15T16:18:43.000+02:00
Case660,Resolve ticket,2012-02-27T09:19:36.000+02:00
Case660,Closed,2012-03-13T09:19:48.000+02:00
Case661,Insert ticket,2010-09-17T09:48:33.000+03:00
Case661,Assign seriousness,2010-09-17T09:48:59.000+03:00
Case661,Take in charge ticket,2010-09-17T09:49:26.000+03:00
Case661,Resolve ticket,2010-09-17T09:49:39.000+03:00
Case661,Closed,2010-10-31T10:50:57.000+02:00
Case662,Assign seriousness,2010-09-14T13:39:29.000+03:00
Case662,Take in charge ticket,2010-09-22T14:58:57.000+03:00
Case662,Resolve ticket,2010-09-22T15:21:30.000+03:00
Case662,Closed,2010-11-12T14:40:31.000+02:00
Case663,Assign seriousness,2010-04-13T10:17:23.000+03:00
Case663,Take in charge ticket,2010-04-14T07:25:56.000+03:00
Case663,Resolve ticket,2010-04-14T08:31:36.000+03:00
Case663,Closed,2010-05-14T10:20:26.000+03:00
Case664,Assign seriousness,2013-06-10T11:01:41.000+03:00
Case664,Take in charge ticket,2013-06-25T12:58:50.000+03:00
Case664,Wait,2013-06-28T07:09:55.000+03:00
Case664,Resolve ticket,2013-07-19T12:59:45.000+03:00
Case664,Closed,2013-08-03T13:00:04.000+03:00
Case665,Assign seriousness,2010-08-18T10:21:47.000+03:00
Case665,Assign seriousness,2010-08-30T15:41:05.000+03:00
Case665,Take in charge ticket,2010-09-03T12:07:46.000+03:00
Case665,Resolve ticket,2010-09-03T12:11:02.000+03:00
Case665,Closed,2010-09-18T12:11:24.000+03:00
Case666,Assign seriousness,2011-12-14T11:59:56.000+02:00
Case666,Assign seriousness,2011-12-16T13:53:14.000+02:00
Case666,Take in charge ticket,2011-12-16T13:53:20.000+02:00
Case666,Wait,2011-12-19T16:59:36.000+02:00
Case666,Resolve ticket,2011-12-20T10:14:46.000+02:00
Case666,Closed,2012-01-15T02:02:28.000+02:00
Case667,Assign seriousness,2011-02-24T08:14:49.000+02:00
Case667,Take in charge ticket,2011-02-24T16:08:38.000+02:00
Case667,Resolve ticket,2011-03-09T16:47:31.000+02:00
Case667,Closed,2011-04-09T07:20:51.000+03:00
Case668,Assign seriousness,2011-09-22T07:27:13.000+03:00
Case668,Take in charge ticket,2011-09-22T16:00:11.000+03:00
Case668,Resolve ticket,2011-09-23T09:55:01.000+03:00
Case668,Closed,2011-10-27T07:30:37.000+03:00
Case669,Assign seriousness,2012-05-02T09:10:42.000+03:00
Case669,Take in charge ticket,2012-05-02T09:32:04.000+03:00
Case669,Resolve ticket,2012-05-02T10:01:58.000+03:00
Case669,Closed,2012-06-15T09:20:40.000+03:00
Case670,Assign seriousness,2012-05-23T09:23:32.000+03:00
Case670,Take in charge ticket,2012-05-23T09:23:39.000+03:00
Case670,Resolve ticket,2012-05-23T10:05:01.000+03:00
Case670,Closed,2012-06-23T09:30:21.000+03:00
Case671,Assign seriousness,2011-06-27T13:13:06.000+03:00
Case671,Assign seriousness,2011-06-27T13:13:18.000+03:00
Case671,Take in charge ticket,2011-07-05T07:34:32.000+03:00
Case671,Resolve ticket,2011-07-05T14:55:15.000+03:00
Case671,Closed,2011-07-28T13:20:27.000+03:00
Case672,Assign seriousness,2011-01-13T10:59:41.000+02:00
Case672,Assign seriousness,2011-01-27T08:24:52.000+02:00
Case672,Take in charge ticket,2011-01-27T08:24:59.000+02:00
Case672,Wait,2011-02-04T13:41:14.000+02:00
Case672,Take in charge ticket,2011-02-10T09:17:14.000+02:00
Case672,Resolve ticket,2011-02-10T09:17:37.000+02:00
Case672,Closed,2011-03-12T09:18:05.000+02:00
Case673,Assign seriousness,2011-11-21T10:49:42.000+02:00
Case673,Take in charge ticket,2011-11-25T10:51:52.000+02:00
Case673,Resolve ticket,2011-11-28T15:05:51.000+02:00
Case673,Closed,2012-01-06T10:50:25.000+02:00
Case674,Assign seriousness,2012-01-18T15:15:19.000+02:00
Case674,Take in charge ticket,2012-01-18T15:35:14.000+02:00
Case674,Wait,2012-01-23T13:42:27.000+02:00
Case674,Take in charge ticket,2012-01-23T15:29:34.000+02:00
Case674,Resolve ticket,2012-02-07T08:15:11.000+02:00
Case674,Closed,2012-03-08T08:15:32.000+02:00
Case675,Assign seriousness,2011-05-11T08:58:44.000+03:00
Case675,Take in charge ticket,2011-05-11T08:59:25.000+03:00
Case675,Wait,2011-05-13T13:38:00.000+03:00
Case675,Take in charge ticket,2011-05-16T07:25:37.000+03:00
Case675,Resolve ticket,2011-05-16T07:57:25.000+03:00
Case675,Closed,2011-06-11T12:51:09.000+03:00
Case676,Take in charge ticket,2013-02-01T16:05:23.000+02:00
Case676,Wait,2013-02-19T15:29:49.000+02:00
Case676,Resolve ticket,2013-02-27T14:48:35.000+02:00
Case676,Closed,2013-03-14T14:48:50.000+02:00
Case677,Assign seriousness,2011-12-13T14:04:29.000+02:00
Case677,Wait,2011-12-23T11:37:08.000+02:00
Case677,Take in charge ticket,2011-12-29T09:41:34.000+02:00
Case677,Resolve ticket,2011-12-29T13:43:25.000+02:00
Case677,Closed,2012-01-27T09:50:32.000+02:00
Case678,Assign seriousness,2011-06-14T07:42:12.000+03:00
Case678,Take in charge ticket,2011-06-14T07:42:37.000+03:00
Case678,Wait,2011-06-21T10:25:39.000+03:00
Case678,Take in charge ticket,2011-07-20T08:46:01.000+03:00
Case678,Resolve ticket,2011-07-20T09:06:53.000+03:00
Case678,Closed,2011-08-04T09:07:05.000+03:00
Case679,Assign seriousness,2013-01-18T11:03:03.000+02:00
Case679,Take in charge ticket,2013-01-28T11:00:14.000+02:00
Case679,Resolve ticket,2013-02-04T08:04:07.000+02:00
Case679,Closed,2013-02-19T08:04:26.000+02:00
Case680,Assign seriousness,2012-05-02T12:43:52.000+03:00
Case680,Take in charge ticket,2012-05-02T13:51:25.000+03:00
Case680,Resolve ticket,2012-05-03T16:20:08.000+03:00
Case680,Closed,2012-06-02T12:55:06.000+03:00
Case681,Assign seriousness,2012-01-10T15:07:34.000+02:00
Case681,Take in charge ticket,2012-01-10T15:08:08.000+02:00
